,PairsTrading
2021-09-30,0.0
2021-10-08,0.0
2021-10-11,0.0
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-18,0.0
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-08,0.0
2021-11-09,0.0
2021-11-10,0.0004539834458515968
2021-11-11,0.006579437180852743
2021-11-12,-2.5870955673190643e-05
2021-11-15,0.005394138676963978
2021-11-16,0.0012125003677846413
2021-11-17,0.0
2021-11-18,-0.0021757152699720117
2021-11-19,-7.901005892041457e-05
2021-11-22,0.0010727855314226487
2021-11-23,0.003475900193636694
2021-11-24,0.003023002404306696
2021-11-25,0.0
2021-11-26,0.0
2021-11-29,0.0
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,0.0
2021-12-03,0.0
2021-12-06,0.0
2021-12-07,0.0
2021-12-08,0.0
2021-12-09,0.0
2021-12-10,0.0
2021-12-13,0.0
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,0.0
2021-12-17,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-24,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,0.0
2021-12-31,0.002393803680223683
2022-01-04,-0.005151419813773761
2022-01-05,-0.003009725588527745
2022-01-06,-0.0028960934764029056
2022-01-07,-0.0044910923699283956
2022-01-10,-0.00076604663950329
2022-01-11,-0.000507933117055076
2022-01-12,0.0002548718526529381
2022-01-13,-0.0013032168576249115
2022-01-14,-0.0027751047177441146
2022-01-17,0.013395693441353551
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,-0.020642247682905734
2022-01-21,-0.004122409108158568
2022-01-24,0.00706169718423825
2022-01-25,-0.005034172267164979
2022-01-26,0.00278895757473685
2022-01-27,-0.002051262191398969
2022-01-28,-7.34382105197311e-05
2022-02-07,-0.005375685735509727
2022-02-08,-0.004367692583881459
2022-02-09,0.003122045631377723
2022-02-10,-0.00912320972607702
2022-02-11,-0.005030789353869015
2022-02-14,0.009477318597734763
2022-02-15,0.014977493570940536
2022-02-16,-0.0034097292823900838
2022-02-17,0.0013212865509923954
2022-02-18,-0.0041100595994778
2022-02-21,-0.0009100573412636481
2022-02-22,0.0007316392520584913
2022-02-23,0.0065815619698663674
2022-02-24,0.0
2022-02-25,0.0
2022-02-28,0.0
2022-03-01,-0.0009183783792036104
2022-03-02,-0.0005765641350121697
2022-03-03,-0.0015621493132710698
2022-03-04,-0.0014500731709750359
2022-03-07,-0.0036545805484067134
2022-03-08,7.977487734495137e-05
2022-03-09,-0.0007123089383958281
2022-03-10,0.0019538953357732813
2022-03-11,-0.0004089849231455611
2022-03-14,0.0034139498963205173
2022-03-15,-0.02714691868286656
2022-03-16,0.03456165104236464
2022-03-17,0.02550666865783302
2022-03-18,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.01092812763068729
2022-03-31,-0.0020402199383179886
2022-04-01,0.002762163437325049
2022-04-06,-0.010025627309248664
2022-04-07,0.0027394804975927056
2022-04-08,0.0032397114857866116
2022-04-11,-0.00940397201314283
2022-04-12,0.004586237956048622
2022-04-13,-0.005291978608015169
2022-04-14,-0.005154397978556435
2022-04-15,0.0021566977817513155
2022-04-18,0.002920055241069419
2022-04-19,-0.0014620279734655073
2022-04-20,0.0019558745081741935
2022-04-21,-0.000667792370910969
2022-04-22,0.0029931379795874735
2022-04-25,0.004308877875473988
2022-04-26,-0.00258688860682757
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,-0.007830264021907563
2022-06-09,0.004383514402265448
2022-06-10,0.0019393696589594667
2022-06-13,0.011318176344853326
2022-06-14,-0.008428903196813164
2022-06-15,-0.001192680478184771
2022-06-16,0.003432891646370062
2022-06-17,-0.0013353331760934672
2022-06-20,-0.0047748305872908625
2022-06-21,0.0026439763259757665
2022-06-22,-0.002387427694552219
2022-06-23,0.0018185472158480098
2022-06-24,-0.0020357554530313253
2022-06-27,-0.0006688273718831184
2022-06-28,-0.0003199274885764768
2022-06-29,-0.001264638455443186
2022-06-30,-0.0026051635897848904
2022-07-01,0.00011482306273322151
2022-07-04,0.0019364107091459635
2022-07-05,-0.0015651031029666378
2022-07-06,0.0014606403984967202
2022-07-07,0.0005200269722817625
2022-07-08,-9.621343899296475e-05
2022-07-11,0.00614720517580096
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0005835424309753034
2022-07-29,-0.012299961736897513
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0038607319537985463
2022-08-12,0.0017501496759702584
2022-08-15,0.0
2022-08-16,-0.00631758634795071
2022-08-17,0.0011683026448380263
2022-08-18,-0.005695460585719181
2022-08-19,0.0011151926635193932
